sample_id	val_mse	val_acc	val_mape	test_mse	test_acc	test_mape	config
26	5.96142578125	0.5003728222446661	219.26467418670654	4.565317630767822	0.5401069518716578	294.305419921875	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.drop_prob': 0.5, 'train.epoch': 60, 'train.batch_size': 512, 'train.lr': 0.00030000000000000003}
27	5.646000862121582	0.4986606015654589	243.06974411010742	4.722384929656982	0.5454545454545454	239.86270427703857	{'nn.hidden_size': 128, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.drop_prob': 0.25, 'train.epoch': 70, 'train.batch_size': 128, 'train.lr': 0.30000000000000004}
28	4.80954122543335	0.49956750647014264	131.28511905670166	4.172149658203125	0.5133689839572193	107.50707387924194	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.drop_prob': 0.0, 'train.epoch': 30, 'train.batch_size': 128, 'train.lr': 3.0000000000000004e-05}
29	5.630061626434326	0.49635906530109836	158.73745679855347	4.062661170959473	0.5026737967914439	122.70880937576294	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.drop_prob': 0.25, 'train.epoch': 90, 'train.batch_size': 128, 'train.lr': 3.0000000000000004e-05}
30	7.609827041625977	0.4979307379118798	443.86377334594727	5.892813205718994	0.5401069518716578	362.67101764678955	{'nn.hidden_size': 64, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.drop_prob': 0.0, 'train.epoch': 70, 'train.batch_size': 512, 'train.lr': 0.03}
31	5.131894588470459	0.4972837236460043	303.2301664352417	4.590340614318848	0.5187165775401069	214.32507038116455	{'nn.hidden_size': 512, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.drop_prob': 0.5, 'train.epoch': 40, 'train.batch_size': 512, 'train.lr': 0.001}
32	4.321628093719482	0.498721752304002	140.38139581680298	4.092052936553955	0.5454545454545454	101.87987089157104	{'nn.hidden_size': 256, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.drop_prob': 0.5, 'train.epoch': 300, 'train.batch_size': 32, 'train.lr': 1e-05}
33	4.191882133483887	0.5160944798636535	106.74148797988892	4.042924880981445	0.5401069518716578	100.64207315444946	{'nn.hidden_size': 32, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.drop_prob': 0.5, 'train.epoch': 40, 'train.batch_size': 512, 'train.lr': 1e-05}
34	6.18019437789917	0.4968201615957581	432.58442878723145	5.343817710876465	0.48128342245989303	288.9293432235718	{'nn.hidden_size': 512, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.drop_prob': 0.0, 'train.epoch': 70, 'train.batch_size': 512, 'train.lr': 0.01}
35	5.002429962158203	0.4987084372238354	109.81351137161255	4.040332317352295	0.5080213903743316	108.92149209976196	{'nn.hidden_size': 64, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.drop_prob': 0.0, 'train.epoch': 200, 'train.batch_size': 512, 'train.lr': 1e-05}
36	44.910919189453125	0.500036493182679	1791.2406921386719	40.839786529541016	0.5668449197860963	1516.0527229309082	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.drop_prob': 0.0, 'train.epoch': 300, 'train.batch_size': 128, 'train.lr': 0.30000000000000004}
37	4.519867420196533	0.45646067415730335	101.09142065048218	4.046018123626709	0.45454545454545453	101.19465589523315	{'nn.hidden_size': 32, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.drop_prob': 0.0, 'train.epoch': 70, 'train.batch_size': 32, 'train.lr': 0.03}
38	4.375075817108154	0.5024558925640702	101.92351341247559	4.0504913330078125	0.4919786096256685	100.57840347290039	{'nn.hidden_size': 512, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.drop_prob': 0.5, 'train.epoch': 90, 'train.batch_size': 512, 'train.lr': 1e-05}
39	4.78482723236084	0.49974947923242014	151.3386845588684	4.156738758087158	0.48128342245989303	106.50002956390381	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.drop_prob': 0.0, 'train.epoch': 60, 'train.batch_size': 128, 'train.lr': 3.0000000000000004e-05}
40	5.576879978179932	0.5039935377477591	253.9367437362671	5.160993576049805	0.48128342245989303	219.41769123077393	{'nn.hidden_size': 512, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.drop_prob': 0.25, 'train.epoch': 50, 'train.batch_size': 128, 'train.lr': 0.00030000000000000003}
41	5.0215582847595215	0.5070224719101124	102.09535360336304	4.040341377258301	0.5401069518716578	99.00631904602051	{'nn.hidden_size': 512, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.drop_prob': 0.25, 'train.epoch': 80, 'train.batch_size': 32, 'train.lr': 0.001}
42	6.210026741027832	0.49829566973866934	413.6679172515869	6.223408222198486	0.5347593582887701	292.19977855682373	{'nn.hidden_size': 128, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.drop_prob': 0.25, 'train.epoch': 30, 'train.batch_size': 512, 'train.lr': 0.01}
43	4.71520471572876	0.47060030299204647	178.56476306915283	4.220556259155273	0.44919786096256686	161.25564575195312	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.drop_prob': 0.0, 'train.epoch': 20, 'train.batch_size': 128, 'train.lr': 0.03}
44	8.74832534790039	0.4959699690695619	438.7941837310791	5.700839042663574	0.5347593582887701	333.3524465560913	{'nn.hidden_size': 32, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.drop_prob': 0.0, 'train.epoch': 60, 'train.batch_size': 512, 'train.lr': 0.01}
45	5.806733131408691	0.49534465345284684	271.7075824737549	5.23156213760376	0.45454545454545453	253.65142822265625	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.drop_prob': 0.0, 'train.epoch': 200, 'train.batch_size': 128, 'train.lr': 0.001}
46	8.028189659118652	0.49592903752682743	495.1125144958496	6.348381996154785	0.48128342245989303	363.5042667388916	{'nn.hidden_size': 512, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.drop_prob': 0.5, 'train.epoch': 80, 'train.batch_size': 32, 'train.lr': 0.00030000000000000003}
47	5.160115718841553	0.4908185124984219	173.215651512146	4.193711280822754	0.5240641711229946	143.72462034225464	{'nn.hidden_size': 64, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.drop_prob': 0.0, 'train.epoch': 150, 'train.batch_size': 128, 'train.lr': 0.03}
48	5.217815399169922	0.5098314606741573	150.39759874343872	4.087404727935791	0.5401069518716578	124.22021627426147	{'nn.hidden_size': 32, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.drop_prob': 0.25, 'train.epoch': 50, 'train.batch_size': 32, 'train.lr': 0.1}
49	4.8578267097473145	0.502897755965156	166.74152612686157	4.070221900939941	0.5347593582887701	105.05266189575195	{'nn.hidden_size': 512, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.drop_prob': 0.5, 'train.epoch': 200, 'train.batch_size': 512, 'train.lr': 3.0000000000000004e-05}
50	6.679703235626221	0.49706870975886885	359.5752477645874	5.540985107421875	0.48663101604278075	279.17022705078125	{'nn.hidden_size': 32, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.drop_prob': 0.25, 'train.epoch': 300, 'train.batch_size': 128, 'train.lr': 0.01}
