Date,Calculated,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
2012-07-03,,,,,,,,,
2012-07-04,,,,,,,,,
2012-07-05,,,,,,,,,
2012-07-06,,,,,,,,,
2012-07-07,,,,,,,,,
2012-07-08,,,,,,,,,
2012-07-09,,,,,,,,,
2012-07-10,,,,,,,,,
2012-07-11,,,,,,,,,
2012-07-12,,,,,,,,,
2012-07-13,,,,,,,,,
2012-07-14,,,,,,,,,
2012-07-15,,,,,,,,,
2012-07-16,,,,,,,,,
2012-07-17,,,,,,,,,
2012-07-18,,,,,,,,,
2012-07-19,,,,,,,,,
2012-07-20,,,,,,,,,
2012-07-21,,,,,,,,,
2012-07-22,,,,,,,,,
2012-07-23,,,,,,,,,
2012-07-24,,,,,,,,,
2012-07-25,,,,,,,,,
2012-07-26,,,,,,,,,
2012-07-27,,,,,,,,,
2012-07-28,,,,,,,,,
2012-07-29,,,,,,,,,
2012-07-30,,,,,,,,,
2012-07-31,,,,,,,,,
2012-08-01,,,,,,,,,
2012-08-02,,,,,,,,,
2012-08-03,,,,,,,,,
2012-08-04,,,,,,,,,
2012-08-05,,,,,,,,,
2012-08-06,,,,,,,,,
2012-08-07,,,,,,,,,
2012-08-08,,,,,,,,,
2012-08-09,,,,,,,,,
2012-08-10,,,,,,,,,
2012-08-11,,,,,,,,,
2012-08-12,,,,,,,,,
2012-08-13,,,,,,,,,
2012-08-14,,,,,,,,,
2012-08-15,,,,,,,,,
2012-08-16,,,,,,,,,
2012-08-17,,,,,,,,,
2012-08-18,,,,,,,,,
2012-08-19,,,,,,,,,
2012-08-20,,,,,,,,,
2012-08-21,,,,,,,,,
2012-08-22,,,,,,,,,
2012-08-23,,,,,,,,,
2012-08-24,,,,,,,,,
2012-08-25,,,,,,,,,
2012-08-26,,,,,,,,,
2012-08-27,,,,,,,,,
2012-08-28,,,,,,,,,
2012-08-29,,,,,,,,,
2012-08-30,,,,,,,,,
2012-08-31,,,,,,,,,
2012-09-01,,,,,,,,,
2012-09-02,,,,,,,,,
2012-09-03,,,,,,,,,
2012-09-04,,,,,,,,,
2012-09-05,,,,,,,,,
2012-09-06,,,,,,,,,
2012-09-07,,,,,,,,,
2012-09-08,,,,,,,,,
2012-09-09,,,,,,,,,
2012-09-10,,,,,,,,,
2012-09-11,,,,,,,,,
2012-09-12,,,,,,,,,
2012-09-13,,,,,,,,,
2012-09-14,,,,,,,,,
2012-09-15,,,,,,,,,
2012-09-16,,,,,,,,,
2012-09-17,,,,,,,,,
2012-09-18,,,,,,,,,
2012-09-19,,,,,,,,,
2012-09-20,,,,,,,,,
2012-09-21,,,,,,,,,
2012-09-22,,,,,,,,,
2012-09-23,,,,,,,,,
2012-09-24,,,,,,,,,
2012-09-25,,,,,,,,,
2012-09-26,,,,,,,,,
2012-09-27,,,,,,,,,
2012-09-28,,,,,,,,,
2012-09-29,,,,,,,,,
2012-09-30,,,,,,,,,
2012-10-01,,,,,,,,,
2012-10-02,,,,,,,,,
2012-10-03,,,,,,,,,
2012-10-04,,,,,,,,,
2012-10-05,,,,,,,,,
2012-10-06,,,,,,,,,
2012-10-07,,,,,,,,,
2012-10-08,,,,,,,,,
2012-10-09,,,,,,,,,
2012-10-10,,,,,,,,,
2012-10-11,,,,,,,,,
2012-10-12,,,,,,,,,
2012-10-13,,,,,,,,,
2012-10-14,,,,,,,,,
2012-10-15,,,,,,,,,
2012-10-16,,,,,,,,,
2012-10-17,,,,,,,,,
2012-10-18,,,,,,,,,
2012-10-19,,,,,,,,,
2012-10-20,,,,,,,,,
2012-10-21,,,,,,,,,
2012-10-22,,,,,,,,,
2012-10-23,,,,,,,,,
2012-10-24,,,,,,,,,
2012-10-25,,,,,,,,,
2012-10-26,,,,,,,,,
2012-10-27,,,,,,,,,
2012-10-28,,,,,,,,,
2012-10-29,,,,,,,,,
2012-10-30,,,,,,,,,
2012-10-31,,,,,,,,,
2012-11-01,,,,,,,,,
2012-11-02,,,,,,,,,
2012-11-03,,,,,,,,,
2012-11-04,,,,,,,,,
2012-11-05,,,,,,,,,
2012-11-06,,,,,,,,,
2012-11-07,,,,,,,,,
2012-11-08,,,,,,,,,
2012-11-09,,,,,,,,,
2012-11-10,,,,,,,,,
2012-11-11,,,,,,,,,
2012-11-12,,,,,,,,,
2012-11-13,,,,,,,,,
2012-11-14,,,,,,,,,
2012-11-15,,,,,,,,,
2012-11-16,,,,,,,,,
2012-11-17,,,,,,,,,
2012-11-18,,,,,,,,,
2012-11-19,,,,,,,,,
2012-11-20,,,,,,,,,
2012-11-21,,,,,,,,,
2012-11-22,,,,,,,,,
2012-11-23,,,,,,,,,
2012-11-24,,,,,,,,,
2012-11-25,,,,,,,,,
2012-11-26,,,,,,,,,
2012-11-27,,,,,,,,,
2012-11-28,,,,,,,,,
2012-11-29,,,,,,,,,
2012-11-30,,,,,,,,,
2012-12-01,,,,,,,,,
2012-12-02,,,,,,,,,
2012-12-03,,,,,,,,,
2012-12-04,,,,,,,,,
2012-12-05,,,,,,,,,
2012-12-06,,,,,,,,,
2012-12-07,,,,,,,,,
2012-12-08,,,,,,,,,
2012-12-09,,,,,,,,,
2012-12-10,,,,,,,,,
2012-12-11,,,,,,,,,
2012-12-12,,,,,,,,,
2012-12-13,,,,,,,,,
2012-12-14,,,,,,,,,
2012-12-15,,,,,,,,,
2012-12-16,,,,,,,,,
2012-12-17,,,,,,,,,
2012-12-18,,,,,,,,,
2012-12-19,,,,,,,,,
2012-12-20,,,,,,,,,
2012-12-21,,,,,,,,,
2012-12-22,,,,,,,,,
2012-12-23,,,,,,,,,
2012-12-24,,,,,,,,,
2012-12-25,,,,,,,,,
2012-12-26,,,,,,,,,
2012-12-27,,,,,,,,,
2012-12-28,,,,,,,,,
2012-12-29,,,,,,,,,
2012-12-30,,,,,,,,,
2012-12-31,,,,,,,,,
2013-01-01,,,,,,,,,
2013-01-02,,,,,,,,,
2013-01-03,,,,,,,,,
2013-01-04,,,,,,,,,
2013-01-05,,,,,,,,,
2013-01-06,,,,,,,,,
2013-01-07,,,,,,,,,
2013-01-08,,,,,,,,,
2013-01-09,,,,,,,,,
2013-01-10,,,,,,,,,
2013-01-11,,,,,,,,,
2013-01-12,,,,,,,,,
2013-01-13,,,,,,,,,
2013-01-14,,,,,,,,,
2013-01-15,,,,,,,,,
2013-01-16,,,,,,,,,
2013-01-17,,,,,,,,,
2013-01-18,,,,,,,,,
2013-01-19,,,,,,,,,
2013-01-20,,,,,,,,,
2013-01-21,,,,,,,,,
2013-01-22,,,,,,,,,
2013-01-23,,,,,,,,,
2013-01-24,,,,,,,,,
2013-01-25,,,,,,,,,
2013-01-26,,,,,,,,,
2013-01-27,,,,,,,,,
2013-01-28,,,,,,,,,
2013-01-29,,,,,,,,,
2013-01-30,,,,,,,,,
2013-01-31,,,,,,,,,
2013-02-01,,,,,,,,,
2013-02-02,,,,,,,,,
2013-02-03,,,,,,,,,
2013-02-04,,,,,,,,,
2013-02-05,,,,,,,,,
2013-02-06,,,,,,,,,
2013-02-07,,,,,,,,,
2013-02-08,,,,,,,,,
2013-02-09,,,,,,,,,
2013-02-10,,,,,,,,,
2013-02-11,,,,,,,,,
2013-02-12,,,,,,,,,
2013-02-13,,,,,,,,,
2013-02-14,,,,,,,,,
2013-02-15,,,,,,,,,
2013-02-16,,,,,,,,,
2013-02-17,,,,,,,,,
2013-02-18,,,,,,,,,
2013-02-19,,,,,,,,,
2013-02-20,,,,,,,,,
2013-02-21,,,,,,,,,
2013-02-22,,,,,,,,,
2013-02-23,,,,,,,,,
2013-02-24,,,,,,,,,
2013-02-25,,,,,,,,,
2013-02-26,,,,,,,,,
2013-02-27,,,,,,,,,
2013-02-28,,,,,,,,,
2013-03-01,,,,,,,,,
2013-03-02,,,,,,,,,
2013-03-03,,,,,,,,,
2013-03-04,,,,,,,,,
2013-03-05,,,,,,,,,
2013-03-06,,,,,,,,,
2013-03-07,,,,,,,,,
2013-03-08,,,,,,,,,
2013-03-09,,,,,,,,,
2013-03-10,,,,,,,,,
2013-03-11,,,,,,,,,
2013-03-12,,,,,,,,,
2013-03-13,,,,,,,,,
2013-03-14,,,,,,,,,
2013-03-15,,,,,,,,,
2013-03-16,,,,,,,,,
2013-03-17,,,,,,,,,
2013-03-18,,,,,,,,,
2013-03-19,,,,,,,,,
2013-03-20,,,,,,,,,
2013-03-21,,,,,,,,,
2013-03-22,,,,,,,,,
2013-03-23,,,,,,,,,
2013-03-24,,,,,,,,,
2013-03-25,,,,,,,,,
2013-03-26,,,,,,,,,
2013-03-27,,,,,,,,,
2013-03-28,,,,,,,,,
2013-03-29,,,,,,,,,
2013-03-30,,,,,,,,,
2013-03-31,,,,,,,,,
2013-04-01,,,,,,,,,
2013-04-02,,,,,,,,,
2013-04-03,,,,,,,,,
2013-04-04,,,,,,,,,
2013-04-05,,,,,,,,,
2013-04-06,,,,,,,,,
2013-04-07,,,,,,,,,
2013-04-08,,,,,,,,,
2013-04-09,,,,,,,,,
2013-04-10,,,,,,,,,
2013-04-11,,,,,,,,,
2013-04-12,,,,,,,,,
2013-04-13,,,,,,,,,
2013-04-14,,,,,,,,,
2013-04-15,,,,,,,,,
2013-04-16,,,,,,,,,
2013-04-17,,,,,,,,,
2013-04-18,,,,,,,,,
2013-04-19,,,,,,,,,
2013-04-20,,,,,,,,,
2013-04-21,,,,,,,,,
2013-04-22,,,,,,,,,
2013-04-23,,,,,,,,,
2013-04-24,,,,,,,,,
2013-04-25,,,,,,,,,
2013-04-26,,,,,,,,,
2013-04-27,,,,,,,,,
2013-04-28,,,,,,,,,
2013-04-29,,,,,,,,,
2013-04-30,,,,,,,,,
2013-05-01,,,,,,,,,
2013-05-02,,,,,,,,,
2013-05-03,,,,,,,,,
2013-05-04,,,,,,,,,
2013-05-05,,,,,,,,,
2013-05-06,,,,,,,,,
2013-05-07,,,,,,,,,
2013-05-08,,,,,,,,,
2013-05-09,,,,,,,,,
2013-05-10,,,,,,,,,
2013-05-11,,,,,,,,,
2013-05-12,,,,,,,,,
2013-05-13,,,,,,,,,
2013-05-14,,,,,,,,,
2013-05-15,,,,,,,,,
2013-05-16,,,,,,,,,
2013-05-17,,,,,,,,,
2013-05-18,,,,,,,,,
2013-05-19,,,,,,,,,
2013-05-20,,,,,,,,,
2013-05-21,,,,,,,,,
2013-05-22,,,,,,,,,
2013-05-23,,,,,,,,,
2013-05-24,,,,,,,,,
2013-05-25,,,,,,,,,
2013-05-26,,,,,,,,,
2013-05-27,,,,,,,,,
2013-05-28,,,,,,,,,
2013-05-29,,,,,,,,,
2013-05-30,,,,,,,,,
2013-05-31,,,,,,,,,
2013-06-01,,,,,,,,,
2013-06-02,,,,,,,,,
2013-06-03,,,,,,,,,
2013-06-04,,,,,,,,,
2013-06-05,,,,,,,,,
2013-06-06,,,,,,,,,
2013-06-07,,,,,,,,,
2013-06-08,,,,,,,,,
2013-06-09,,,,,,,,,
2013-06-10,,,,,,,,,
2013-06-11,,,,,,,,,
2013-06-12,,,,,,,,,
2013-06-13,,,,,,,,,
2013-06-14,,,,,,,,,
2013-06-15,,,,,,,,,
2013-06-16,,,,,,,,,
2013-06-17,,,,,,,,,
2013-06-18,,,,,,,,,
2013-06-19,,,,,,,,,
2013-06-20,,,,,,,,,
2013-06-21,,,,,,,,,
2013-06-22,,,,,,,,,
2013-06-23,,,,,,,,,
2013-06-24,,,,,,,,,
2013-06-25,,,,,,,,,
2013-06-26,,,,,,,,,
2013-06-27,,,,,,,,,
2013-06-28,,,,,,,,,
2013-06-29,,,,,,,,,
2013-06-30,,,,,,,,,
2013-07-01,,,,,,,,,
2013-07-02,,,,,,,,,
2013-07-03,,,,,,,,,
2013-07-04,,,,,,,,,
2013-07-05,,,,,,,,,
2013-07-06,,,,,,,,,
2013-07-07,,,,,,,,,
2013-07-08,,,,,,,,,
2013-07-09,,,,,,,,,
2013-07-10,,,,,,,,,
2013-07-11,,,,,,,,,
2013-07-12,,,,,,,,,
2013-07-13,,,,,,,,,
2013-07-14,,,,,,,,,
2013-07-15,,,,,,,,,
2013-07-16,,,,,,,,,
2013-07-17,,,,,,,,,
2013-07-18,,,,,,,,,
2013-07-19,,,,,,,,,
2013-07-20,,,,,,,,,
2013-07-21,,,,,,,,,
2013-07-22,,,,,,,,,
2013-07-23,,,,,,,,,
2013-07-24,,,,,,,,,
2013-07-25,,,,,,,,,
2013-07-26,,,,,,,,,
2013-07-27,,,,,,,,,
2013-07-28,,,,,,,,,
2013-07-29,,,,,,,,,
2013-07-30,,,,,,,,,
2013-07-31,,,,,,,,,
2013-08-01,,,,,,,,,
2013-08-02,,,,,,,,,
2013-08-03,,,,,,,,,
2013-08-04,,,,,,,,,
2013-08-05,,,,,,,,,
2013-08-06,,,,,,,,,
2013-08-07,,,,,,,,,
2013-08-08,,,,,,,,,
2013-08-09,,,,,,,,,
2013-08-10,,,,,,,,,
2013-08-11,,,,,,,,,
2013-08-12,,,,,,,,,
2013-08-13,,,,,,,,,
2013-08-14,,,,,,,,,
2013-08-15,,,,,,,,,
2013-08-16,,,,,,,,,
2013-08-17,,,,,,,,,
2013-08-18,,,,,,,,,
2013-08-19,,,,,,,,,
2013-08-20,,,,,,,,,
2013-08-21,,,,,,,,,
2013-08-22,,,,,,,,,
2013-08-23,,,,,,,,,
2013-08-24,,,,,,,,,
2013-08-25,,,,,,,,,
2013-08-26,,,,,,,,,
2013-08-27,,,,,,,,,
2013-08-28,,,,,,,,,
2013-08-29,,,,,,,,,
2013-08-30,,,,,,,,,
2013-08-31,,,,,,,,,
2013-09-01,,,,,,,,,
2013-09-02,,,,,,,,,
2013-09-03,,,,,,,,,
2013-09-04,,,,,,,,,
2013-09-05,,,,,,,,,
2013-09-06,,,,,,,,,
2013-09-07,,,,,,,,,
2013-09-08,,,,,,,,,
2013-09-09,1.0,0.004545454545454545,0.025,0.0022727272727272726,0.0022727272727272726,0.00909090909090909,0.004545454545454545,0.020454545454545454,0.029545454545454545
2013-09-10,,,,,,,,,
2013-09-11,,,,,,,,,
2013-09-12,,,,,,,,,
2013-09-13,,,,,,,,,
2013-09-14,,,,,,,,,
2013-09-15,,,,,,,,,
2013-09-16,,,,,,,,,
2013-09-17,,,,,,,,,
2013-09-18,,,,,,,,,
2013-09-19,,,,,,,,,
2013-09-20,,,,,,,,,
2013-09-21,,,,,,,,,
2013-09-22,,,,,,,,,
2013-09-23,,,,,,,,,
2013-09-24,,,,,,,,,
2013-09-25,,,,,,,,,
2013-09-26,,,,,,,,,
2013-09-27,,,,,,,,,
2013-09-28,,,,,,,,,
2013-09-29,,,,,,,,,
2013-09-30,,,,,,,,,
2013-10-01,,,,,,,,,
2013-10-02,,,,,,,,,
2013-10-03,,,,,,,,,
2013-10-04,,,,,,,,,
2013-10-05,,,,,,,,,
2013-10-06,,,,,,,,,
2013-10-07,,,,,,,,,
2013-10-08,,,,,,,,,
2013-10-09,,,,,,,,,
2013-10-10,,,,,,,,,
2013-10-11,,,,,,,,,
2013-10-12,,,,,,,,,
2013-10-13,,,,,,,,,
2013-10-14,,,,,,,,,
2013-10-15,,,,,,,,,
2013-10-16,,,,,,,,,
2013-10-17,,,,,,,,,
2013-10-18,,,,,,,,,
2013-10-19,,,,,,,,,
2013-10-20,,,,,,,,,
2013-10-21,,,,,,,,,
2013-10-22,,,,,,,,,
2013-10-23,,,,,,,,,
2013-10-24,,,,,,,,,
2013-10-25,,,,,,,,,
2013-10-26,,,,,,,,,
2013-10-27,,,,,,,,,
2013-10-28,,,,,,,,,
2013-10-29,,,,,,,,,
2013-10-30,,,,,,,,,
2013-10-31,,,,,,,,,
2013-11-01,,,,,,,,,
2013-11-02,,,,,,,,,
2013-11-03,,,,,,,,,
2013-11-04,,,,,,,,,
2013-11-05,,,,,,,,,
2013-11-06,,,,,,,,,
2013-11-07,,,,,,,,,
2013-11-08,,,,,,,,,
2013-11-09,,,,,,,,,
2013-11-10,,,,,,,,,
2013-11-11,,,,,,,,,
2013-11-12,,,,,,,,,
2013-11-13,,,,,,,,,
2013-11-14,,,,,,,,,
2013-11-15,,,,,,,,,
2013-11-16,,,,,,,,,
2013-11-17,,,,,,,,,
2013-11-18,,,,,,,,,
2013-11-19,,,,,,,,,
2013-11-20,,,,,,,,,
2013-11-21,,,,,,,,,
2013-11-22,,,,,,,,,
2013-11-23,,,,,,,,,
2013-11-24,,,,,,,,,
2013-11-25,,,,,,,,,
2013-11-26,,,,,,,,,
2013-11-27,,,,,,,,,
2013-11-28,,,,,,,,,
2013-11-29,,,,,,,,,
2013-11-30,,,,,,,,,
2013-12-01,,,,,,,,,
2013-12-02,,,,,,,,,
2013-12-03,,,,,,,,,
2013-12-04,,,,,,,,,
2013-12-05,,,,,,,,,
2013-12-06,,,,,,,,,
2013-12-07,,,,,,,,,
2013-12-08,,,,,,,,,
2013-12-09,,,,,,,,,
2013-12-10,,,,,,,,,
2013-12-11,,,,,,,,,
2013-12-12,,,,,,,,,
2013-12-13,,,,,,,,,
2013-12-14,,,,,,,,,
2013-12-15,,,,,,,,,
2013-12-16,,,,,,,,,
2013-12-17,,,,,,,,,
2013-12-18,,,,,,,,,
2013-12-19,,,,,,,,,
2013-12-20,,,,,,,,,
2013-12-21,,,,,,,,,
2013-12-22,,,,,,,,,
2013-12-23,,,,,,,,,
2013-12-24,,,,,,,,,
2013-12-25,,,,,,,,,
2013-12-26,,,,,,,,,
2013-12-27,,,,,,,,,
2013-12-28,,,,,,,,,
2013-12-29,,,,,,,,,
2013-12-30,,,,,,,,,
2013-12-31,,,,,,,,,
2014-01-01,,,,,,,,,
2014-01-02,,,,,,,,,
2014-01-03,,,,,,,,,
2014-01-04,,,,,,,,,
2014-01-05,,,,,,,,,
2014-01-06,,,,,,,,,
2014-01-07,,,,,,,,,
2014-01-08,,,,,,,,,
2014-01-09,,,,,,,,,
2014-01-10,,,,,,,,,
2014-01-11,,,,,,,,,
2014-01-12,,,,,,,,,
2014-01-13,,,,,,,,,
2014-01-14,,,,,,,,,
2014-01-15,,,,,,,,,
2014-01-16,,,,,,,,,
2014-01-17,,,,,,,,,
2014-01-18,,,,,,,,,
2014-01-19,,,,,,,,,
2014-01-20,,,,,,,,,
2014-01-21,,,,,,,,,
2014-01-22,,,,,,,,,
2014-01-23,,,,,,,,,
2014-01-24,,,,,,,,,
2014-01-25,,,,,,,,,
2014-01-26,,,,,,,,,
2014-01-27,,,,,,,,,
2014-01-28,,,,,,,,,
2014-01-29,,,,,,,,,
2014-01-30,,,,,,,,,
2014-01-31,,,,,,,,,
2014-02-01,,,,,,,,,
2014-02-02,,,,,,,,,
2014-02-03,,,,,,,,,
2014-02-04,,,,,,,,,
2014-02-05,,,,,,,,,
2014-02-06,,,,,,,,,
2014-02-07,,,,,,,,,
2014-02-08,,,,,,,,,
2014-02-09,,,,,,,,,
2014-02-10,,,,,,,,,
2014-02-11,,,,,,,,,
2014-02-12,,,,,,,,,
2014-02-13,,,,,,,,,
2014-02-14,,,,,,,,,
2014-02-15,,,,,,,,,
2014-02-16,,,,,,,,,
2014-02-17,,,,,,,,,
2014-02-18,,,,,,,,,
2014-02-19,,,,,,,,,
2014-02-20,,,,,,,,,
2014-02-21,,,,,,,,,
2014-02-22,,,,,,,,,
2014-02-23,,,,,,,,,
2014-02-24,,,,,,,,,
2014-02-25,,,,,,,,,
2014-02-26,,,,,,,,,
2014-02-27,,,,,,,,,
2014-02-28,,,,,,,,,
2014-03-01,,,,,,,,,
2014-03-02,,,,,,,,,
2014-03-03,,,,,,,,,
2014-03-04,,,,,,,,,
2014-03-05,,,,,,,,,
2014-03-06,,,,,,,,,
2014-03-07,,,,,,,,,
2014-03-08,,,,,,,,,
2014-03-09,,,,,,,,,
2014-03-10,,,,,,,,,
2014-03-11,,,,,,,,,
2014-03-12,,,,,,,,,
2014-03-13,,,,,,,,,
2014-03-14,,,,,,,,,
2014-03-15,,,,,,,,,
2014-03-16,,,,,,,,,
2014-03-17,,,,,,,,,
2014-03-18,,,,,,,,,
2014-03-19,,,,,,,,,
2014-03-20,,,,,,,,,
2014-03-21,,,,,,,,,
2014-03-22,,,,,,,,,
2014-03-23,,,,,,,,,
2014-03-24,,,,,,,,,
2014-03-25,,,,,,,,,
2014-03-26,,,,,,,,,
2014-03-27,,,,,,,,,
2014-03-28,,,,,,,,,
2014-03-29,,,,,,,,,
2014-03-30,,,,,,,,,
2014-03-31,,,,,,,,,
2014-04-01,,,,,,,,,
2014-04-02,,,,,,,,,
2014-04-03,,,,,,,,,
2014-04-04,,,,,,,,,
2014-04-05,,,,,,,,,
2014-04-06,,,,,,,,,
2014-04-07,,,,,,,,,
2014-04-08,,,,,,,,,
2014-04-09,,,,,,,,,
2014-04-10,,,,,,,,,
2014-04-11,,,,,,,,,
2014-04-12,,,,,,,,,
2014-04-13,,,,,,,,,
2014-04-14,,,,,,,,,
2014-04-15,,,,,,,,,
2014-04-16,,,,,,,,,
2014-04-17,,,,,,,,,
2014-04-18,,,,,,,,,
2014-04-19,,,,,,,,,
2014-04-20,,,,,,,,,
2014-04-21,,,,,,,,,
2014-04-22,,,,,,,,,
2014-04-23,,,,,,,,,
2014-04-24,,,,,,,,,
2014-04-25,,,,,,,,,
2014-04-26,,,,,,,,,
2014-04-27,,,,,,,,,
2014-04-28,-0.537098548403822,0.01816571974499815,0.030178499247439372,0.007666412402698476,0.023942191464928098,0.017249437674114715,0.017647286728455783,0.009935695714317233,0.04716491507356091
2014-04-29,-0.47455297768037474,0.016989375402086185,0.031219634256433225,0.007158635696802047,0.02260668756423058,0.01642688901379985,0.018345109710483212,0.009798788885256118,0.047800429462158046
2014-04-30,-0.4716048807863489,0.016739471327291814,0.03321653364129598,0.007814447287029153,0.02301185326726572,0.016892687603579336,0.01795103565152651,0.009965208398561777,0.04902829077570528
2014-05-01,-0.4272513809423714,0.016875439108795777,0.03218789467612254,0.006901594356556813,0.021373329500728514,0.018110723027816123,0.016489526555537867,0.010518745075873423,0.047082017817032695
2014-05-02,-0.4420654587123653,0.01756747240248482,0.03297672360017103,0.007623839662718459,0.023146293484226487,0.019016041978170823,0.01651922094948047,0.010418535218720255,0.04345495332867036
2014-05-03,-1.0,0.022181146025878003,0.036968576709796676,0.0036968576709796672,0.027726432532347505,0.022181146025878003,0.0166358595194085,0.011090573012939002,0.06284658040665435
2014-05-04,-0.607392170624647,0.019527347787745796,0.02726819887281014,0.009677144355121545,0.026079589804382502,0.016022359238038235,0.018363047740954132,0.010494254748882161,0.0543781361944111
2014-05-05,-0.49181909458938744,0.01909204631286053,0.031768441011987,0.008107183287805502,0.024479950825816194,0.017908657110598095,0.018797276672781655,0.010021393663515876,0.047261439290034214
2014-05-06,-0.4321301707063697,0.015968240598414386,0.03207760933219161,0.0063568352488270604,0.021653529906643185,0.016950880442282018,0.016720899210668612,0.009970101644964455,0.05039782504433192
2014-05-07,-0.521229542217464,0.017210950886496906,0.03313217647005658,0.007613145119495972,0.021183182749569616,0.017037606858695455,0.017820140480176133,0.00972331767289376,0.04683123822018548
2014-05-08,-0.5606318825896875,0.019027397376704062,0.03273195524239172,0.007858887127681229,0.02341815140724496,0.015826758020614444,0.017342178965871455,0.009595719211889887,0.04469775257204189
2014-05-09,-0.5571580798009002,0.01640458466539595,0.031498367424765084,0.007942970152209936,0.02120011664468641,0.01905977793827773,0.01794023488165351,0.010198566888943168,0.04463350883721868
2014-05-10,-0.45249763074621857,0.015963934694666695,0.032550205849908406,0.007103767434505996,0.021381761163089014,0.0170131670415527,0.01604304656719579,0.013167687350025619,0.044148930692905645
2014-05-11,-0.5792378996367393,0.0178251851493728,0.02973625105635418,0.008082231050296533,0.024596697301956898,0.01626015760732092,0.016905451814325553,0.010895602257674393,0.045664565294072805
2014-05-12,-0.456014986153385,0.01797815148145086,0.03249176621399697,0.0074448351389143595,0.021940217077139303,0.0172517151256737,0.016136118217932836,0.009977964144575366,0.04625108669203935
2014-05-13,-0.5309713871581363,0.015046261326696082,0.030361862645383812,0.0066493614519809235,0.02229825721869544,0.015133975245360025,0.015287658960669906,0.008748028043577152,0.04612898074354114
2014-05-14,-0.5223772199422397,0.014798022689998823,0.030549370246203134,0.007007778738636346,0.02171732390974356,0.014223037844848938,0.016170994408844487,0.010298224977292065,0.04594231835291315
2014-05-15,-0.5036750910262132,0.017879372907408618,0.03347810777079324,0.007384744565509262,0.023683537196010084,0.01855951253812883,0.018516483474657456,0.010484672158302602,0.04632614608533695
2014-05-16,-0.5383122452853389,0.01795027372647155,0.03363710273668978,0.00817136298465151,0.023464753183868203,0.02002808892776112,0.017645264824941616,0.010860775228159904,0.04793009293393375
2014-05-17,-0.7767476848412357,0.029526225621746338,0.03141029241473981,0.010951836660187524,0.038422326224281524,0.015663061300995946,0.019464405487186667,0.009517960070984304,0.04802774356064586
2014-05-18,-0.4848509632737132,0.0187718606071868,0.03008326695675455,0.008154360379617392,0.026981636722698706,0.016282927308487304,0.017877878702448776,0.010656223042642,0.047380272292744316
2014-05-19,-0.5658008091189014,0.017371484462665596,0.03397126723312081,0.007727544121991405,0.023292321412304327,0.01706858629580747,0.018126517376837115,0.011068982203235714,0.05092853722656411
2014-05-20,-0.6583821931090482,0.019636726006665817,0.030987914203430736,0.007817423744611881,0.025058091302123234,0.01640870232136412,0.018294284028195093,0.010604793859202908,0.04752704467315042
2014-05-21,-0.5873874274783735,0.017093778472557677,0.030605382518169022,0.006564713390863239,0.021461044020349034,0.015366322965706326,0.015991502116210567,0.008701270240634447,0.04779753893035383
2014-05-22,-0.5036352617294689,0.017121323326955793,0.032036715732995,0.007187212506202127,0.022423286633031194,0.015724501892121958,0.015071602383589677,0.009458950195970295,0.04442908802113634
2014-05-23,-0.4930121595073845,0.018782529324405193,0.03230190959104051,0.00787889454631684,0.02355888275132696,0.0193818483083537,0.01777007515289894,0.011120608575580518,0.04707352196887491
2014-05-24,-0.5393625077942464,0.027955947229557892,0.02713281067595562,0.012079974235971788,0.035516028904819134,0.01556902337414046,0.019405203664613787,0.013006543643548743,0.0493131539148447
2014-05-25,-0.6338704173679169,0.019365427583570866,0.02886257396696824,0.008438470740822355,0.024983184462326526,0.01589742329477727,0.01825210511032693,0.010827377545817135,0.046966641360914795
2014-05-26,-0.5791505020304156,0.019798537213926957,0.03239566792229772,0.006929974830035631,0.022833112808028994,0.018187596968061538,0.01784294866808719,0.011116811907211368,0.04679509274587449
2014-05-27,-0.5253485951698522,0.01853993983357372,0.030035241955472684,0.008565333341420041,0.02383371606054331,0.01658181298562236,0.014837208840259805,0.01108824282683473,0.04817448186907165
2014-05-28,-0.4524515365686857,0.016169903013928195,0.03119520774277514,0.0071268475562236465,0.023430191006631726,0.017848232723809008,0.016711422926210265,0.0103531585926138,0.0457911445053079
2014-05-29,-0.561394452235928,0.017032242649100204,0.028941164273192044,0.0081988799094272,0.022545369571509946,0.01464136547734773,0.016431950167887635,0.009277382911101537,0.04809474197164192
2014-05-30,,,,,,,,,
2014-05-31,,,,,,,,,
2014-06-01,,,,,,,,,
2014-06-02,,,,,,,,,
2014-06-03,,,,,,,,,
2014-06-04,,,,,,,,,
2014-06-05,-0.6078038037746138,0.018573238433933874,0.02792524292944246,0.00825439334622717,0.02640657859933355,0.015015557398057362,0.018797707819606848,0.010621722636765281,0.049043608798271604
2014-06-06,-0.501689347507092,0.015388517393792087,0.029238300063911427,0.006285195021698951,0.02065681140654729,0.017853192030577437,0.01583883420570801,0.01003594061888125,0.04689600763370036
2014-06-07,-0.6383107408102506,0.030184325674165655,0.029569104420463684,0.009110348958283963,0.03528213058121234,0.015480622776164266,0.013097673946395997,0.009552265383608224,0.050845747478224866
